"Date","Age Group","Sex","Sinovac 1st dose","Sinovac 2nd dose","Sinovac 3rd dose","Sinovac 4th dose","Sinovac 5th dose","Sinovac 6th dose","BioNTech 1st dose","BioNTech 2nd dose","BioNTech 3rd dose","BioNTech 4th dose","BioNTech 5th dose","BioNTech 6th dose"
"2022-02-23","20-29","F","317","127","250","0","0","0","1195","157","1263","0","0","0"
"2022-02-23","20-29","M","368","95","224","0","0","0","1481","153","1080","0","0","0"
"2022-02-23","30-39","F","932","334","862","0","0","0","1955","280","2628","0","0","0"
"2022-02-23","30-39","M","750","211","475","0","0","0","1861","193","2101","0","0","0"
"2022-02-23","40-49","F","1256","462","1481","0","0","0","1235","165","3043","0","0","0"
"2022-02-23","40-49","M","947","296","813","0","0","0","1158","121","2321","0","0","0"
"2022-02-23","50-59","F","1736","611","1669","0","0","0","1364","157","2730","0","0","0"
"2022-02-23","50-59","M","1179","465","1185","0","0","0","1053","97","2268","0","0","0"
"2022-02-23","60-69","F","2507","1002","1281","0","0","0","1289","164","1874","0","0","0"
"2022-02-23","60-69","M","2100","720","1195","0","0","0","1174","108","1785","0","0","0"
"2022-02-23","70-79","F","2014","717","527","0","0","0","562","95","643","0","0","0"
"2022-02-23","70-79","M","1695","608","558","0","0","0","625","57","696","0","0","0"
"2022-02-23","80 and above","F","1770","681","147","0","0","0","268","45","120","0","0","0"
"2022-02-23","80 and above","M","1247","433","140","0","0","0","259","24","132","0","0","0"
"2022-02-24","0-19","F","5228","552","23","0","0","0","1108","216","116","0","0","0"
"2022-02-24","0-19","M","5546","630","28","0","0","0","1264","235","119","0","0","0"
"2022-02-24","20-29","F","320","126","308","0","0","0","1172","278","1475","0","0","0"
"2022-02-24","20-29","M","362","105","279","0","0","0","1296","269","1243","0","0","0"
"2022-02-24","30-39","F","878","371","902","0","0","0","1727","444","3043","0","0","0"
"2022-02-24","30-39","M","737","237","518","0","0","0","1591","289","2305","0","0","0"
"2022-02-24","40-49","F","1019","518","1619","0","0","0","1120","301","3795","0","0","0"
"2022-02-24","40-49","M","799","343","878","0","0","0","1017","217","2544","0","0","0"
"2022-02-24","50-59","F","1311","614","1908","0","0","0","1046","293","3107","0","0","0"
"2022-02-24","50-59","M","1044","442","1253","0","0","0","828","203","2403","0","0","0"
"2022-02-24","60-69","F","1911","901","1343","0","0","0","1017","242","1723","0","0","0"
"2022-02-24","60-69","M","1682","759","1302","0","0","0","899","237","1741","0","0","0"
"2022-02-24","70-79","F","1648","738","555","0","0","0","433","106","603","0","0","0"
"2022-02-24","70-79","M","1448","576","563","0","0","0","488","123","650","0","0","0"
"2022-02-24","80 and above","F","1958","670","134","0","0","0","268","71","106","0","0","0"
"2022-02-24","80 and above","M","1244","423","139","0","0","0","238","37","149","0","0","0"
"2022-02-25","0-19","F","5406","971","31","0","0","0","1064","319","157","0","0","0"
"2022-02-25","0-19","M","5943","1053","30","0","0","0","1230","348","138","0","0","0"
"2022-02-25","20-29","F","244","163","302","0","0","0","703","389","1568","0","0","0"
"2022-02-25","20-29","M","261","118","265","0","0","0","789","344","1133","0","0","0"
"2022-02-25","30-39","F","764","493","944","0","0","0","1404","742","3457","0","0","0"
"2022-02-25","30-39","M","522","250","554","0","0","0","990","452","2385","0","0","0"
"2022-02-25","40-49","F","1009","697","1790","0","0","0","892","564","4606","0","0","0"
"2022-02-25","40-49","M","674","388","951","0","0","0","595","379","2910","0","0","0"
"2022-02-25","50-59","F","1204","906","1988","0","0","0","840","494","3845","0","0","0"
"2022-02-25","50-59","M","822","571","1304","0","0","0","501","352","2550","0","0","0"
"2022-02-25","60-69","F","1860","1002","1565","0","0","0","809","497","2047","0","0","0"
"2022-02-25","60-69","M","1371","821","1374","0","0","0","644","452","1695","0","0","0"
"2022-02-25","70-79","F","1572","837","641","0","0","0","396","238","679","0","0","0"
"2022-02-25","70-79","M","1311","617","585","0","0","0","377","206","706","0","0","0"
"2022-02-25","80 and above","F","1879","693","151","0","0","0","246","120","120","0","0","0"
"2022-02-25","80 and above","M","1180","446","143","0","0","0","211","99","133","0","0","0"
"2022-02-26","0-19","F","4645","1253","27","0","0","0","1749","500","184","0","0","0"
"2022-02-26","0-19","M","4918","1496","34","0","0","0","1887","529","159","0","0","0"
"2022-02-26","20-29","F","163","152","203","0","0","0","566","563","1599","0","0","0"
"2022-02-26","20-29","M","132","120","186","0","0","0","504","523","1152","0","0","0"
"2022-02-26","30-39","F","457","425","762","0","0","0","1056","979","3440","0","0","0"
"2022-02-26","30-39","M","285","251","396","0","0","0","642","681","2328","0","0","0"
"2022-02-26","40-49","F","566","602","1265","0","0","0","650","775","4384","0","0","0"
"2022-02-26","40-49","M","367","377","744","0","0","0","424","591","2933","0","0","0"
"2022-02-26","50-59","F","640","652","1333","0","0","0","578","586","3278","0","0","0"
"2022-02-26","50-59","M","402","473","919","0","0","0","375","508","2543","0","0","0"
"2022-02-26","60-69","F","1110","798","1015","0","0","0","596","546","1870","0","0","0"
"2022-02-26","60-69","M","829","596","920","0","0","0","431","468","1715","0","0","0"
"2022-02-26","70-79","F","1149","581","435","0","0","0","319","266","648","0","0","0"
"2022-02-26","70-79","M","799","419","413","0","0","0","261","182","619","0","0","0"
"2022-02-26","80 and above","F","1492","439","133","0","0","0","217","127","143","0","0","0"
"2022-02-26","80 and above","M","871","280","115","0","0","0","158","98","163","0","0","0"
"2022-02-27","0-19","F","2718","643","27","0","0","0","1869","576","187","0","0","0"
"2022-02-27","0-19","M","2971","742","28","0","0","0","1966","585","181","0","0","0"
"2022-02-27","20-29","F","56","55","173","0","0","0","574","370","1508","0","0","0"
"2022-02-27","20-29","M","75","68","185","0","0","0","662","393","1171","0","0","0"
"2022-02-27","30-39","F","208","223","514","0","0","0","984","653","3290","0","0","0"
"2022-02-27","30-39","M","128","132","348","0","0","0","696","428","2259","0","0","0"
"2022-02-27","40-49","F","278","232","782","0","0","0","603","506","3778","0","0","0"
"2022-02-27","40-49","M","172","186","552","0","0","0","467","418","2708","0","0","0"
"2022-02-27","50-59","F","266","226","721","0","0","0","494","385","2497","0","0","0"
"2022-02-27","50-59","M","198","268","749","0","0","0","419","397","2377","0","0","0"
"2022-02-27","60-69","F","512","232","593","0","0","0","526","333","1532","0","0","0"
"2022-02-27","60-69","M","366","272","626","0","0","0","370","370","1685","0","0","0"
"2022-02-27","70-79","F","426","170","241","0","0","0","249","180","542","0","0","0"
"2022-02-27","70-79","M","289","128","221","0","0","0","212","149","532","0","0","0"
"2022-02-27","80 and above","F","503","132","52","0","0","0","175","114","112","0","0","0"
"2022-02-27","80 and above","M","309","91","70","0","0","0","109","79","120","0","0","0"
"2022-02-28","0-19","F","4056","398","34","0","0","0","1091","283","193","0","0","0"
"2022-02-28","0-19","M","4406","424","37","0","0","0","1304","330","142","0","0","0"
"2022-02-28","20-29","F","199","88","255","0","0","0","630","283","1491","0","0","0"
"2022-02-28","20-29","M","211","93","246","0","0","0","857","343","1413","0","0","0"
"2022-02-28","30-39","F","610","272","826","0","0","0","1040","495","3151","0","0","0"
"2022-02-28","30-39","M","367","195","544","0","0","0","911","420","2661","0","0","0"
"2022-02-28","40-49","F","699","391","1616","0","0","0","744","382","3605","0","0","0"
"2022-02-28","40-49","M","478","285","915","0","0","0","631","334","2865","0","0","0"
"2022-02-28","50-59","F","950","484","1998","0","0","0","804","363","3207","0","0","0"
"2022-02-28","50-59","M","612","404","1285","0","0","0","608","367","2688","0","0","0"
"2022-02-28","60-69","F","1582","712","1831","0","0","0","884","509","2570","0","0","0"
"2022-02-28","60-69","M","1091","643","1586","0","0","0","701","542","2328","0","0","0"
"2022-02-28","70-79","F","1353","528","964","0","0","0","406","269","978","0","0","0"
"2022-02-28","70-79","M","1042","442","880","0","0","0","410","265","1071","0","0","0"
"2022-02-28","80 and above","F","1725","415","288","0","0","0","333","166","223","0","0","0"
"2022-02-28","80 and above","M","985","290","261","0","0","0","226","121","235","0","0","0"
"2022-03-01","0-19","F","3635","209","45","0","0","0","1216","268","162","0","0","0"
"2022-03-01","0-19","M","4151","253","36","0","0","0","1347","327","151","0","0","0"
"2022-03-01","20-29","F","157","46","283","0","0","0","463","288","1592","0","0","0"
"2022-03-01","20-29","M","184","36","250","0","0","0","685","316","1433","0","0","0"
"2022-03-01","30-39","F","518","150","785","0","0","0","871","447","3081","0","0","0"
"2022-03-01","30-39","M","393","119","468","0","0","0","702","406","2538","0","0","0"
"2022-03-01","40-49","F","622","232","1440","0","0","0","568","370","3750","0","0","0"
"2022-03-01","40-49","M","417","185","902","0","0","0","514","301","2693","0","0","0"
"2022-03-01","50-59","F","901","276","1875","0","0","0","699","393","3284","0","0","0"
"2022-03-01","50-59","M","614","230","1238","0","0","0","573","403","2517","0","0","0"
"2022-03-01","60-69","F","1214","410","1655","0","0","0","697","578","2494","0","0","0"
"2022-03-01","60-69","M","940","315","1456","0","0","0","559","540","2344","0","0","0"
"2022-03-01","70-79","F","1131","273","848","0","0","0","329","332","961","0","0","0"
"2022-03-01","70-79","M","825","213","850","0","0","0","350","353","1056","0","0","0"
"2022-03-01","80 and above","F","1601","226","247","0","0","0","275","184","210","0","0","0"
"2022-03-01","80 and above","M","883","142","223","0","0","0","188","140","255","0","0","0"
"2022-03-02","0-19","F","3733","168","38","0","0","0","1108","317","149","0","0","0"
"2022-03-02","0-19","M","4093","134","56","0","0","0","1318","318","155","0","0","0"
"2022-03-02","20-29","F","158","56","372","0","0","0","428","269","1635","0","0","0"
"2022-03-02","20-29","M","136","51","436","0","0","0","582","377","1382","0","0","0"
"2022-03-02","30-39","F","448","169","815","0","0","0","718","493","3057","0","0","0"
"2022-03-02","30-39","M","291","85","511","0","0","0","582","448","2509","0","0","0"
"2022-03-02","40-49","F","548","176","1477","0","0","0","514","411","3544","0","0","0"
"2022-03-02","40-49","M","380","117","780","0","0","0","419","350","2633","0","0","0"
"2022-03-02","50-59","F","767","235","1790","0","0","0","578","440","3247","0","0","0"
"2022-03-02","50-59","M","522","159","1180","0","0","0","469","419","2599","0","0","0"
"2022-03-02","60-69","F","1128","260","1582","0","0","0","572","682","2398","0","0","0"
"2022-03-02","60-69","M","840","225","1375","0","0","0","503","677","2251","0","0","0"
"2022-03-02","70-79","F","966","204","800","0","0","0","290","366","931","0","0","0"
"2022-03-02","70-79","M","738","155","762","0","0","0","277","425","944","0","0","0"
"2022-03-02","80 and above","F","1314","184","234","0","0","0","224","191","201","0","0","0"
"2022-03-02","80 and above","M","729","114","201","0","0","0","148","196","227","0","0","0"
"2022-03-03","0-19","F","3744","199","45","0","0","0","1073","265","187","0","0","0"
"2022-03-03","0-19","M","3956","222","36","0","0","0","1189","288","186","0","0","0"
"2022-03-03","20-29","F","143","49","309","0","0","0","425","381","1865","0","0","0"
"2022-03-03","20-29","M","144","65","297","0","0","0","471","374","1535","0","0","0"
"2022-03-03","30-39","F","389","159","805","0","0","0","718","649","3582","0","0","0"
"2022-03-03","30-39","M","249","112","540","0","0","0","502","531","2811","0","0","0"
"2022-03-03","40-49","F","464","238","1453","0","0","0","508","495","4247","0","0","0"
"2022-03-03","40-49","M","319","173","853","0","0","0","299","357","2934","0","0","0"
"2022-03-03","50-59","F","672","305","1911","0","0","0","490","549","3788","0","0","0"
"2022-03-03","50-59","M","483","254","1301","0","0","0","350","379","2688","0","0","0"
"2022-03-03","60-69","F","986","358","1725","0","0","0","487","766","2509","0","0","0"
"2022-03-03","60-69","M","775","314","1530","0","0","0","445","727","2321","0","0","0"
"2022-03-03","70-79","F","882","248","857","0","0","0","264","413","865","0","0","0"
"2022-03-03","70-79","M","698","228","758","0","0","0","272","479","951","0","0","0"
"2022-03-03","80 and above","F","1370","202","246","0","0","0","239","233","211","0","0","0"
"2022-03-03","80 and above","M","746","124","238","0","0","0","164","221","229","0","0","0"
"2022-03-04","0-19","F","4002","323","37","0","0","0","1776","389","226","0","0","0"
"2022-03-04","0-19","M","4372","402","39","0","0","0","1877","358","180","0","0","0"
"2022-03-04","20-29","F","124","63","249","0","0","0","355","479","1985","0","0","0"
"2022-03-04","20-29","M","109","81","244","0","0","0","394","499","1521","0","0","0"
"2022-03-04","30-39","F","407","257","824","0","0","0","701","986","4031","0","0","0"
"2022-03-04","30-39","M","212","144","458","0","0","0","430","690","2755","0","0","0"
"2022-03-04","40-49","F","430","384","1558","0","0","0","423","810","5020","0","0","0"
"2022-03-04","40-49","M","304","251","804","0","0","0","263","525","3124","0","0","0"
"2022-03-04","50-59","F","593","473","1828","0","0","0","383","715","4074","0","0","0"
"2022-03-04","50-59","M","367","347","1150","0","0","0","251","502","2664","0","0","0"
"2022-03-04","60-69","F","835","680","1680","0","0","0","448","821","2567","0","0","0"
"2022-03-04","60-69","M","611","626","1482","0","0","0","295","670","2052","0","0","0"
"2022-03-04","70-79","F","864","519","814","0","0","0","234","453","904","0","0","0"
"2022-03-04","70-79","M","588","401","749","0","0","0","199","430","877","0","0","0"
"2022-03-04","80 and above","F","1192","364","303","0","0","0","194","214","209","0","0","0"
"2022-03-04","80 and above","M","655","274","254","0","0","0","144","199","232","0","0","0"
"2022-03-05","0-19","F","4109","682","61","0","0","0","2467","505","266","0","0","0"
"2022-03-05","0-19","M","4238","754","65","0","0","0","2660","571","229","0","0","0"
"2022-03-05","20-29","F","79","93","248","0","0","0","246","532","1867","0","0","0"
"2022-03-05","20-29","M","84","87","224","0","0","0","253","475","1332","0","0","0"
"2022-03-05","30-39","F","291","289","770","0","0","0","534","947","3803","0","0","0"
"2022-03-05","30-39","M","146","208","374","0","0","0","309","678","2351","0","0","0"
"2022-03-05","40-49","F","322","412","1323","0","0","0","313","784","4546","0","0","0"
"2022-03-05","40-49","M","201","297","754","0","0","0","178","564","2976","0","0","0"
"2022-03-05","50-59","F","360","510","1568","0","0","0","291","597","3550","0","0","0"
"2022-03-05","50-59","M","262","430","1057","0","0","0","160","459","2471","0","0","0"
"2022-03-05","60-69","F","595","697","1759","0","0","0","336","638","2528","0","0","0"
"2022-03-05","60-69","M","375","569","1475","0","0","0","207","508","2243","0","0","0"
"2022-03-05","70-79","F","655","544","956","0","0","0","178","399","963","0","0","0"
"2022-03-05","70-79","M","406","337","852","0","0","0","144","261","959","0","0","0"
"2022-03-05","80 and above","F","1032","354","374","0","0","0","176","203","311","0","0","0"
"2022-03-05","80 and above","M","554","233","311","0","0","0","106","158","296","0","0","0"
"2022-03-06","0-19","F","2872","436","36","0","0","0","2548","594","282","0","0","0"
"2022-03-06","0-19","M","3096","460","36","0","0","0","2668","607","282","0","0","0"
"2022-03-06","20-29","F","34","53","164","0","0","0","255","374","1741","0","0","0"
"2022-03-06","20-29","M","48","55","164","0","0","0","261","380","1421","0","0","0"
"2022-03-06","30-39","F","151","146","569","0","0","0","506","663","3602","0","0","0"
"2022-03-06","30-39","M","96","135","342","0","0","0","303","439","2276","0","0","0"
"2022-03-06","40-49","F","186","205","856","0","0","0","314","500","4159","0","0","0"
"2022-03-06","40-49","M","94","215","605","0","0","0","191","397","2575","0","0","0"
"2022-03-06","50-59","F","193","248","939","0","0","0","265","362","2897","0","0","0"
"2022-03-06","50-59","M","125","261","816","0","0","0","186","345","2493","0","0","0"
"2022-03-06","60-69","F","293","324","1034","0","0","0","241","421","1869","0","0","0"
"2022-03-06","60-69","M","232","334","1096","0","0","0","191","399","1981","0","0","0"
"2022-03-06","70-79","F","298","247","492","0","0","0","169","237","712","0","0","0"
"2022-03-06","70-79","M","198","165","461","0","0","0","91","197","674","0","0","0"
"2022-03-06","80 and above","F","467","183","196","0","0","0","138","142","257","0","0","0"
"2022-03-06","80 and above","M","252","103","159","0","0","0","87","97","236","0","0","0"
"2022-03-07","0-19","F","3307","491","45","0","0","0","1672","373","221","0","0","0"
"2022-03-07","0-19","M","3579","583","42","0","0","0","1756","409","171","0","0","0"
"2022-03-07","20-29","F","92","72","269","0","0","0","271","338","1608","0","0","0"
"2022-03-07","20-29","M","100","89","224","0","0","0","382","407","1452","0","0","0"
"2022-03-07","30-39","F","270","301","742","0","0","0","506","603","3023","0","0","0"
"2022-03-07","30-39","M","188","208","510","0","0","0","367","550","2462","0","0","0"
"2022-03-07","40-49","F","347","406","1431","0","0","0","323","481","3413","0","0","0"
"2022-03-07","40-49","M","270","367","842","0","0","0","249","488","2584","0","0","0"
"2022-03-07","50-59","F","524","636","1961","0","0","0","392","562","3273","1","0","0"
"2022-03-07","50-59","M","344","525","1309","0","0","0","283","503","2507","0","0","0"
"2022-03-07","60-69","F","719","1170","2538","0","0","0","351","705","2765","0","0","0"
"2022-03-07","60-69","M","605","1021","2311","0","0","0","332","733","2468","0","0","0"
"2022-03-07","70-79","F","719","1037","1643","0","0","0","218","368","1195","0","0","0"
"2022-03-07","70-79","M","588","749","1461","0","0","0","201","378","1211","0","0","0"
"2022-03-07","80 and above","F","1315","712","627","0","0","0","188","233","351","0","0","0"
"2022-03-07","80 and above","M","681","505","530","0","0","0","139","197","352","0","0","0"
"2022-03-08","0-19","F","3246","640","35","0","0","0","1298","394","220","0","0","0"
"2022-03-08","0-19","M","3431","679","39","0","0","0","1422","419","192","0","0","0"
"2022-03-08","20-29","F","77","97","199","0","0","0","248","280","1595","1","0","0"
"2022-03-08","20-29","M","90","106","218","0","0","0","418","385","1370","0","0","0"
"2022-03-08","30-39","F","260","285","604","0","0","0","506","587","3076","0","0","0"
"2022-03-08","30-39","M","173","229","364","0","0","0","389","525","2289","1","0","0"
"2022-03-08","40-49","F","272","457","1258","0","0","0","341","423","3688","1","0","0"
"2022-03-08","40-49","M","220","375","693","0","0","0","292","430","2464","0","0","0"
"2022-03-08","50-59","F","398","832","1608","0","0","0","360","528","3258","0","0","0"
"2022-03-08","50-59","M","325","611","1022","0","0","0","309","431","2383","0","0","0"
"2022-03-08","60-69","F","551","1383","2015","0","0","0","346","668","2644","0","0","0"
"2022-03-08","60-69","M","475","1126","1894","0","0","0","314","597","2493","0","0","0"
"2022-03-08","70-79","F","602","1272","1200","0","0","0","219","326","1043","0","0","0"
"2022-03-08","70-79","M","455","926","1024","0","0","0","194","356","1085","0","0","0"
"2022-03-08","80 and above","F","1190","915","513","0","0","0","183","235","350","0","0","0"
"2022-03-08","80 and above","M","593","557","446","0","0","0","117","173","313","0","0","0"
"2022-03-09","0-19","F","2652","564","36","0","0","0","1046","357","216","0","0","0"
"2022-03-09","0-19","M","2729","696","37","0","0","0","1096","428","227","0","0","0"
"2022-03-09","20-29","F","67","123","184","0","0","0","221","318","1695","0","0","0"
"2022-03-09","20-29","M","86","124","169","0","0","0","309","421","1407","0","0","0"
"2022-03-09","30-39","F","217","406","547","0","0","0","387","612","3171","0","0","0"
"2022-03-09","30-39","M","151","277","358","0","0","0","317","554","2215","0","0","0"
"2022-03-09","40-49","F","278","692","1111","0","0","0","278","462","3589","0","0","0"
"2022-03-09","40-49","M","196","484","584","0","0","0","212","408","2437","0","0","0"
"2022-03-09","50-59","F","348","1137","1387","1","0","0","264","508","3170","0","0","0"
"2022-03-09","50-59","M","273","773","932","0","0","0","250","402","2375","0","0","0"
"2022-03-09","60-69","F","453","2013","1505","0","0","0","333","651","2316","0","0","0"
"2022-03-09","60-69","M","391","1518","1291","0","0","0","231","644","2122","0","0","0"
"2022-03-09","70-79","F","465","1690","929","0","0","0","152","363","939","0","0","0"
"2022-03-09","70-79","M","356","1224","779","0","0","0","158","389","880","0","0","0"
"2022-03-09","80 and above","F","1012","1170","413","0","0","0","167","211","293","0","0","0"
"2022-03-09","80 and above","M","464","836","326","0","0","0","122","164","264","0","0","0"
"2022-03-10","0-19","F","2607","593","37","0","0","0","897","291","218","0","0","0"
"2022-03-10","0-19","M","2632","698","39","0","0","0","1020","324","170","0","0","0"
"2022-03-10","20-29","F","59","132","230","0","0","0","194","397","1871","0","0","0"
"2022-03-10","20-29","M","68","129","209","0","0","0","281","444","1503","0","0","0"
"2022-03-10","30-39","F","172","468","611","0","0","0","352","769","3537","0","0","0"
"2022-03-10","30-39","M","147","354","390","0","0","0","245","611","2405","0","0","0"
"2022-03-10","40-49","F","239","740","1223","0","0","0","187","519","3999","0","0","0"
"2022-03-10","40-49","M","142","566","705","0","0","0","174","421","2495","0","0","0"
"2022-03-10","50-59","F","297","1287","1607","0","0","0","271","589","3473","0","0","0"
"2022-03-10","50-59","M","220","858","1090","0","0","0","192","456","2336","0","0","0"
"2022-03-10","60-69","F","459","2176","1559","0","0","0","236","624","2231","0","0","0"
"2022-03-10","60-69","M","361","1726","1427","0","0","0","218","613","1912","0","0","0"
"2022-03-10","70-79","F","449","1951","791","0","0","0","151","294","868","0","0","0"
"2022-03-10","70-79","M","440","1473","709","0","0","0","140","381","754","0","0","0"
"2022-03-10","80 and above","F","1054","1372","398","0","0","0","137","169","283","0","0","0"
"2022-03-10","80 and above","M","486","950","337","0","0","0","110","141","239","0","0","0"
"2022-03-11","0-19","F","2136","767","86","0","0","0","977","328","770","0","0","0"
"2022-03-11","0-19","M","2275","900","78","0","0","0","1054","418","829","0","0","0"
"2022-03-11","20-29","F","55","160","219","0","0","0","193","522","1791","0","0","0"
"2022-03-11","20-29","M","79","163","222","0","0","0","225","546","1277","0","0","0"
"2022-03-11","30-39","F","201","596","634","0","0","0","302","1039","3617","0","0","0"
"2022-03-11","30-39","M","126","437","388","0","0","0","188","719","2261","0","0","0"
"2022-03-11","40-49","F","227","990","1225","0","0","0","219","773","4389","0","0","0"
"2022-03-11","40-49","M","147","659","754","0","0","0","139","599","2429","0","0","0"
"2022-03-11","50-59","F","327","1456","1732","0","0","0","197","778","3656","0","0","0"
"2022-03-11","50-59","M","202","966","1122","0","0","0","136","528","2242","0","0","0"
"2022-03-11","60-69","F","449","2447","1756","0","0","0","178","832","2212","0","0","0"
"2022-03-11","60-69","M","364","1807","1571","0","0","0","162","684","1799","0","0","0"
"2022-03-11","70-79","F","478","1961","930","0","0","0","121","385","807","0","0","0"
"2022-03-11","70-79","M","360","1496","765","0","0","0","96","400","694","0","0","0"
"2022-03-11","80 and above","F","907","1515","369","0","0","0","132","189","214","0","0","0"
"2022-03-11","80 and above","M","415","1003","296","0","0","0","81","173","193","0","0","0"
"2022-03-12","0-19","F","1731","1072","87","0","0","0","1545","479","1184","0","0","0"
"2022-03-12","0-19","M","1852","1136","110","1","0","0","1619","571","1323","0","0","0"
"2022-03-12","20-29","F","55","163","204","0","0","0","158","569","1722","0","0","0"
"2022-03-12","20-29","M","50","154","171","0","0","0","157","547","1180","0","0","0"
"2022-03-12","30-39","F","132","566","564","0","0","0","257","1010","3410","0","0","0"
"2022-03-12","30-39","M","80","331","304","1","0","0","157","837","1870","0","0","0"
"2022-03-12","40-49","F","155","825","1075","0","0","0","140","733","3903","0","0","0"
"2022-03-12","40-49","M","125","590","601","0","0","0","105","511","2144","0","0","0"
"2022-03-12","50-59","F","203","1111","1196","0","0","0","145","601","2952","0","0","0"
"2022-03-12","50-59","M","156","814","883","0","0","0","92","444","2057","0","0","0"
"2022-03-12","60-69","F","329","1543","1212","0","0","0","145","652","1785","0","0","0"
"2022-03-12","60-69","M","234","1075","1116","1","0","0","105","428","1498","0","0","0"
"2022-03-12","70-79","F","365","1236","678","0","0","0","86","284","648","0","0","0"
"2022-03-12","70-79","M","216","871","495","0","0","0","61","242","511","0","0","0"
"2022-03-12","80 and above","F","578","983","301","0","0","0","84","154","208","0","0","0"
"2022-03-12","80 and above","M","313","656","218","0","0","0","43","105","151","0","0","0"
"2022-03-13","0-19","F","1020","542","55","0","0","0","1430","641","1298","2","0","0"
"2022-03-13","0-19","M","1126","607","75","0","0","0","1465","603","1300","2","0","0"
"2022-03-13","20-29","F","29","67","154","0","0","0","154","416","1541","0","0","0"
"2022-03-13","20-29","M","25","68","168","0","0","0","178","446","1212","0","0","0"
"2022-03-13","30-39","F","82","240","408","0","0","0","273","745","2989","0","0","0"
"2022-03-13","30-39","M","46","177","264","0","0","0","148","570","1809","0","0","0"
"2022-03-13","40-49","F","107","314","783","0","0","0","155","478","3458","0","0","0"
"2022-03-13","40-49","M","49","277","522","0","0","0","80","351","1993","1","0","0"
"2022-03-13","50-59","F","119","402","820","0","0","0","149","393","2469","0","0","0"
"2022-03-13","50-59","M","89","415","793","0","0","0","92","356","1995","0","0","0"
"2022-03-13","60-69","F","174","659","802","0","0","0","117","392","1423","0","0","0"
"2022-03-13","60-69","M","137","580","955","0","0","0","85","293","1415","0","0","0"
"2022-03-13","70-79","F","202","483","421","0","0","0","72","207","530","0","0","0"
"2022-03-13","70-79","M","143","354","362","0","0","0","56","132","427","0","0","0"
"2022-03-13","80 and above","F","302","445","185","0","0","0","60","99","185","0","0","0"
"2022-03-13","80 and above","M","174","278","109","0","0","0","42","65","129","1","0","0"
"2022-03-14","0-19","F","1611","1224","87","0","0","0","776","491","857","0","0","0"
"2022-03-14","0-19","M","1757","1443","99","0","0","0","945","495","921","0","0","0"
"2022-03-14","20-29","F","62","154","249","0","0","0","162","406","1544","0","0","0"
"2022-03-14","20-29","M","54","184","204","0","0","0","222","508","1361","0","0","0"
"2022-03-14","30-39","F","141","539","606","0","0","0","246","656","2630","0","0","0"
"2022-03-14","30-39","M","121","404","356","0","0","0","185","694","2052","0","0","0"
"2022-03-14","40-49","F","170","854","1094","0","0","0","155","493","3095","0","0","0"
"2022-03-14","40-49","M","124","579","655","0","0","0","152","454","2079","0","0","0"
"2022-03-14","50-59","F","263","1398","1399","0","0","0","176","577","2625","0","0","0"
"2022-03-14","50-59","M","178","949","1055","0","0","0","155","464","1985","0","0","0"
"2022-03-14","60-69","F","348","2204","1433","0","0","0","167","588","1833","0","0","0"
"2022-03-14","60-69","M","294","1734","1388","0","0","0","165","538","1704","0","0","0"
"2022-03-14","70-79","F","365","1895","804","0","0","0","123","292","712","0","0","0"
"2022-03-14","70-79","M","310","1424","710","0","0","0","102","291","693","0","0","0"
"2022-03-14","80 and above","F","784","1447","358","0","0","0","114","129","209","0","0","0"
"2022-03-14","80 and above","M","404","938","288","0","0","0","79","121","213","0","0","0"
"2022-03-15","0-19","F","1399","2011","72","0","0","0","823","454","862","0","0","0"
"2022-03-15","0-19","M","1342","2127","70","0","0","0","934","538","827","0","0","0"
"2022-03-15","20-29","F","45","130","205","0","0","0","130","365","1442","1","0","0"
"2022-03-15","20-29","M","66","154","169","0","0","0","202","529","1144","0","0","0"
"2022-03-15","30-39","F","111","541","545","0","0","0","251","739","2506","0","0","0"
"2022-03-15","30-39","M","97","328","320","0","0","0","169","645","1757","0","0","0"
"2022-03-15","40-49","F","158","778","1086","0","0","0","167","518","3039","0","0","0"
"2022-03-15","40-49","M","126","565","554","0","0","0","109","484","1825","0","0","0"
"2022-03-15","50-59","F","247","1234","1313","0","0","0","194","606","2689","0","0","0"
"2022-03-15","50-59","M","165","892","971","0","0","0","160","519","1878","0","0","0"
"2022-03-15","60-69","F","340","1927","1360","0","0","0","183","677","1802","0","0","0"
"2022-03-15","60-69","M","291","1629","1216","0","0","0","150","620","1650","1","0","0"
"2022-03-15","70-79","F","357","1703","778","0","0","0","96","299","723","0","0","0"
"2022-03-15","70-79","M","282","1435","613","0","0","0","106","335","678","0","0","0"
"2022-03-15","80 and above","F","786","1490","300","0","0","0","131","158","211","0","0","0"
"2022-03-15","80 and above","M","379","972","245","0","0","0","79","133","187","0","0","0"
"2022-03-16","0-19","F","1012","2312","67","0","0","0","684","457","835","0","0","0"
"2022-03-16","0-19","M","1091","2463","82","0","0","0","730","493","856","0","0","0"
"2022-03-16","20-29","F","49","158","172","0","0","0","130","423","1461","0","0","0"
"2022-03-16","20-29","M","60","152","179","0","0","0","178","515","1293","0","0","0"
"2022-03-16","30-39","F","110","493","562","0","0","0","241","801","2548","0","0","0"
"2022-03-16","30-39","M","87","320","355","0","0","0","167","699","1835","0","0","0"
